comune,provincia,regione,nome,idCandidato,anno,voti
NOCERA UMBRA,PERUGIA,UMBRIA,LISTA CIVICA - RIVOLUZIONA-TI,BURIANI FRANCO,2016,1108
NOCERA UMBRA,PERUGIA,UMBRIA,LISTA CIVICA - PER NOCERA,PESCIAIOLI GIUSEPPE DETTO PINO,2016,355
CITTA' DI CASTELLO,PERUGIA,UMBRIA,PARTITO DEMOCRATICO,BACCHETTA LUCIANO,2016,6248
CITTA' DI CASTELLO,PERUGIA,UMBRIA,SOCIALISTI,BACCHETTA LUCIANO,2016,4587
CITTA' DI CASTELLO,PERUGIA,UMBRIA,SINISTRA - LA SINISTRA PER CASTELLO,BACCHETTA LUCIANO,2016,964
CITTA' DI CASTELLO,PERUGIA,UMBRIA,LEGA NORD,MORINI NICOLA,2016,2494
CITTA' DI CASTELLO,PERUGIA,UMBRIA,LISTA CIVICA - TIFERNO INSIEME,MORINI NICOLA,2016,1568
CITTA' DI CASTELLO,PERUGIA,UMBRIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,MORINI NICOLA,2016,1186
CITTA' DI CASTELLO,PERUGIA,UMBRIA,FORZA ITALIA,MORINI NICOLA,2016,880
CITTA' DI CASTELLO,PERUGIA,UMBRIA,LISTA CIVICA - CASTELLO CAMBIA,COLOMBO ROBERTO,2016,1789
CITTA' DI CASTELLO,PERUGIA,UMBRIA,MOVIMENTO 5 STELLE.IT,GASPERI MARCO,2016,1450
CITTA' DI CASTELLO,PERUGIA,UMBRIA,LISTA CIVICA - LA RINASCITA,ZANGARELLI GIOVANNI,2016,134
BEVAGNA,PERUGIA,UMBRIA,LISTA CIVICA - CONGRESSO CIVICO,FALSACAPPA ANNARITA,2016,1115
BEVAGNA,PERUGIA,UMBRIA,LISTA CIVICA - BEVAGNA RINASCE,BORSINI GIOVANNI,2016,752
BEVAGNA,PERUGIA,UMBRIA,LISTA CIVICA - PER BEVAGNA FUTURA,POLTICCHIA ANALITA,2016,580
BEVAGNA,PERUGIA,UMBRIA,MOVIMENTO 5 STELLE.IT,DI FILIPPO EMMA,2016,296
BETTONA,PERUGIA,UMBRIA,LISTA CIVICA - QUADRIFOGLIO,MARCANTONINI LAMBERTO,2016,1014
BETTONA,PERUGIA,UMBRIA,LISTA CIVICA - PER LA DIFESA DELL'AMBIENTE,FRASCARELLI STEFANO,2016,819
BETTONA,PERUGIA,UMBRIA,LISTA CIVICA - BETTONA FUTURA,CAPONI CARLOTTA,2016,605
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - SINDACO BARTOLINI,BARTOLINI GIORGIO,2016,1543
ASSISI,PERUGIA,UMBRIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,BARTOLINI GIORGIO,2016,999
ASSISI,PERUGIA,UMBRIA,LEGA NORD,BARTOLINI GIORGIO,2016,840
ASSISI,PERUGIA,UMBRIA,FORZA ITALIA,BARTOLINI GIORGIO,2016,749
ASSISI,PERUGIA,UMBRIA,PARTITO DEMOCRATICO,PROIETTI STEFANIA,2016,2323
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - ASSISI DOMANI,PROIETTI STEFANIA,2016,1066
ASSISI,PERUGIA,UMBRIA,CRISTIANO RIFORMISTI,PROIETTI STEFANIA,2016,458
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - UNITI PER ASSISI,LUNGHI ANTONIO,2016,1342
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - LUNGHI SINDACO,LUNGHI ANTONIO,2016,1142
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - ASSISI DI CENTRO POPOLARE,LUNGHI ANTONIO,2016,720
ASSISI,PERUGIA,UMBRIA,MOVIMENTO 5 STELLE.IT,LEGGIO FABRIZIO,2016,1439
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - SCELGO ASSISI,MIGNANI FRANCESCO,2016,560
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - GIOVANI PER MIGNANI,MIGNANI FRANCESCO,2016,178
ASSISI,PERUGIA,UMBRIA,SINISTRA - @ SINISTRA,CIOTTI LUIGINO,2016,542
ASSISI,PERUGIA,UMBRIA,LISTA CIVICA - BUINI LISTA CIVICA RICCI,BUINI PATRIZIA,2016,536
ASSISI,PERUGIA,UMBRIA,IL POPOLO DELLA FAMIGLIA,IACONO CLAUDIO,2016,219
SASSOFELTRIO,PESARO E URBINO,MARCHE,LISTA CIVICA - PROGETTO COMUNE,CIUCCI BRUNO,2016,606
SASSOFELTRIO,PESARO E URBINO,MARCHE,LISTA CIVICA - RINNOVAMENTO,VALENTINI FRANCESCO,2016,390
ORCIANO DI PESARO,PESARO E URBINO,MARCHE,LISTA CIVICA - PER CONTINUARE A CRESCERE INSIEME,BACCHIOCCHI STEFANO,2016,663
ORCIANO DI PESARO,PESARO E URBINO,MARCHE,LISTA CIVICA - NOI PER ORCIANO,GASPARINI MARCO,2016,373
MONDOLFO,PESARO E URBINO,MARCHE,LISTA CIVICA - FARECITTÀ,BARBIERI NICOLA,2016,3244
MONDOLFO,PESARO E URBINO,MARCHE,LISTA CIVICA - UNICA REALTÀ PER IL DOMANI,SILVESTRINI MARIO,2016,1821
MONDOLFO,PESARO E URBINO,MARCHE,MOVIMENTO 5 STELLE.IT,BERLUTI GIOVANNI,2016,1789
MONDOLFO,PESARO E URBINO,MARCHE,LISTA CIVICA - PER UNA NUOVA CITTÀ,LOCCARINI GIANCARLO,2016,1031
MONDAVIO,PESARO E URBINO,MARCHE,LISTA CIVICA - PER UN FUTURO COMUNE,ZENOBI MIRCO,2016,1624
MERCATINO CONCA,PESARO E URBINO,MARCHE,LISTA CIVICA - MERCATINO 2.0,LAVANNA OMAR,2016,499
MERCATINO CONCA,PESARO E URBINO,MARCHE,LISTA CIVICA - IMPEGNO E TRASPARENZA,RICCI TERESA,2016,226
GRADARA,PESARO E URBINO,MARCHE,LISTA CIVICA - PER GRADARA,GASPERI FILIPPO,2016,1538
GRADARA,PESARO E URBINO,MARCHE,MOVIMENTO 5 STELLE.IT,GUERRINI LUIS MIGUEL,2016,764
FOSSOMBRONE,PESARO E URBINO,MARCHE,MOVIMENTO 5 STELLE.IT,BONCI GABRIELE,2016,2720
FOSSOMBRONE,PESARO E URBINO,MARCHE,LISTA CIVICA - UNIONE PER FOSSOMBRONE,CHIARABILLI MICHELE,2016,2507
FOSSOMBRONE,PESARO E URBINO,MARCHE,LEGA NORD,VICO ROBERTA,2016,276
FERMIGNANO,PESARO E URBINO,MARCHE,LISTA CIVICA - FERMIGNANO FUTURA,FEDUZI EMANUELE,2016,1585
FERMIGNANO,PESARO E URBINO,MARCHE,LISTA CIVICA - FERMIGNANO NUOVA,BONCI NICOLETTA,2016,1406
FERMIGNANO,PESARO E URBINO,MARCHE,MOVIMENTO 5 STELLE.IT,GROSSI MAURO,2016,859
FERMIGNANO,PESARO E URBINO,MARCHE,LISTA CIVICA - PIAZZA APERTA,CLERI BONITA,2016,684
FERMIGNANO,PESARO E URBINO,MARCHE,LISTA CIVICA - LA TORRE,CAPUCCI ALESSANDRO,2016,228
BARCHI,PESARO E URBINO,MARCHE,LISTA CIVICA - LA SPIGA,PATREGNANI CLAUDIO,2016,399
FORCE,ASCOLI PICENO,MARCHE,LISTA CIVICA - INSIEME PER FORCE,CURTI AUGUSTO,2016,735
FORCE,ASCOLI PICENO,MARCHE,LISTA CIVICA - CAMBIAMENTO RADICALE,CORRADI MARCO,2016,214
ARQUATA DEL TRONTO,ASCOLI PICENO,MARCHE,LISTA CIVICA - ESPERIENZA RINNOVAMENTO,PETRUCCI ALEANDRO,2016,523
ARQUATA DEL TRONTO,ASCOLI PICENO,MARCHE,LISTA CIVICA - INSIEME PER ARQUATA,PALA DOMENICO,2016,322
ACQUASANTA TERME,ASCOLI PICENO,MARCHE,LISTA CIVICA - ACQUASANTA NEL CUORE,STANGONI SANTE,2016,1292
ACQUASANTA TERME,ASCOLI PICENO,MARCHE,LISTA CIVICA - LAVORIAMO UNITI,CECCHINI GIUSEPPE GAETANO,2016,699
SANTA MARIA NUOVA,ANCONA,MARCHE,LISTA CIVICA - PER IL NOSTRO COMUNE,CESARINI ALFREDO,2016,995
SANTA MARIA NUOVA,ANCONA,MARCHE,LISTA CIVICA - PARTECIPAZIONE E TRASPARENZA,SANTICCHIA ANGELO,2016,668
SANTA MARIA NUOVA,ANCONA,MARCHE,LISTA CIVICA - PROGETTO PAESE,IENCENELLA FABIO,2016,645
CUPRAMONTANA,ANCONA,MARCHE,LISTA CIVICA - PROGETTO CUPRA,CERIONI LUIGI,2016,1988
CUPRAMONTANA,ANCONA,MARCHE,LISTA CIVICA - PER CUPRAMONTANA,FIORENTINI FIORENZO,2016,179
CASTELFIDARDO,ANCONA,MARCHE,LISTA CIVICA - SOLIDARIETA' POPOLARE,ADAMO HENRY,2016,2394
CASTELFIDARDO,ANCONA,MARCHE,MOVIMENTO 5 STELLE.IT,ASCANI ROBERTO,2016,2113
CASTELFIDARDO,ANCONA,MARCHE,PARTITO DEMOCRATICO,PIATANESI LARA,2016,1269
CASTELFIDARDO,ANCONA,MARCHE,LISTA CIVICA - BENE IN COMUNE,PIATANESI LARA,2016,499
CASTELFIDARDO,ANCONA,MARCHE,LISTA CIVICA - UNITI PER CASTELFIDARDO,CATRARO LORENZO,2016,810
CASTELFIDARDO,ANCONA,MARCHE,LISTA CIVICA - CITTADINI ATTIVI,CATRARO LORENZO,2016,513
CASTELFIDARDO,ANCONA,MARCHE,LISTA CIVICA - X CASTELFIDARDO,PREZIUSO SIMONE,2016,290
CASTELFIDARDO,ANCONA,MARCHE,SINISTRA - SINISTRA UNITA,CARESTIA AMORINO,2016,228
CAMERANO,ANCONA,MARCHE,LISTA CIVICA - INSIEME PER CAMERANO,DEL BELLO ANNALISA,2016,1334
CAMERANO,ANCONA,MARCHE,LISTA CIVICA - VIVI CAMERANO,PICCIAFUOCO RICCARDO,2016,838
CAMERANO,ANCONA,MARCHE,MOVIMENTO 5 STELLE.IT,DEFENDI STEFANO,2016,786
CAMERANO,ANCONA,MARCHE,LISTA CIVICA - OPERAZIONE FUTURO,RABINI LORENZO,2016,504
CAMERANO,ANCONA,MARCHE,LEGA NORD,GIOSTRA GIORGIO,2016,276
PARRANO,TERNI,UMBRIA,LISTA CIVICA - PARRANO BENE COMUNE,FILIPPETTI VALENTINO,2016,198
PARRANO,TERNI,UMBRIA,LISTA CIVICA - LIBERTÀ E CAMBIAMENTO,DURANTI LAURA,2016,135
CASTEL GIORGIO,TERNI,UMBRIA,LISTA CIVICA - CAMBIAMO CASTEL GIORGIO,GARBINI ANDREA,2016,584
CASTEL GIORGIO,TERNI,UMBRIA,LISTA CIVICA - PROGETTO FUTURO,TARMATI CLAUDIO,2016,404
CASTEL GIORGIO,TERNI,UMBRIA,LISTA CIVICA - CON I CITTADINI,CORRITORE ANDREA,2016,290
CASTEL GIORGIO,TERNI,UMBRIA,LISTA CIVICA - DEMOCRAZIA E PROGRESSO,PROIETTI RODOLFO,2016,139
OTRICOLI,TERNI,UMBRIA,LISTA CIVICA - CERTEZZA E FUTURO,LIBERATI ANTONIO,2016,640
OTRICOLI,TERNI,UMBRIA,LISTA CIVICA - INSIEME È POSSIBILE,BUSSOLETTI FRANCESCO,2016,602
MONTECASTRILLI,TERNI,UMBRIA,LISTA CIVICA - INSIEME PER IL BENE COMUNE,ANGELUCCI FABIO,2016,1876
MONTECASTRILLI,TERNI,UMBRIA,LISTA CIVICA - MONTECASTRILLI SIAMO NOI,CAPRADOSSI EMANUELE,2016,594
MONTECASTRILLI,TERNI,UMBRIA,LEGA NORD,ACCORRONI SABINA,2016,360
AMELIA,TERNI,UMBRIA,LISTA CIVICA - PER AMELIA,PERNAZZA LAURA,2016,2455
AMELIA,TERNI,UMBRIA,LISTA CIVICA - VIVERE AMELIA,MARAGA RICCARDO,2016,2295
AMELIA,TERNI,UMBRIA,MOVIMENTO 5 STELLE.IT,CHIERUZZI GIANFRANCO,2016,1536
AMELIA,TERNI,UMBRIA,SINISTRA - SINISTRAMELIA,MORETTI NADIA,2016,293
AVIGLIANO UMBRO,TERNI,UMBRIA,LISTA CIVICA - INSIEME,CONTI LUCIANO,2016,779
AVIGLIANO UMBRO,TERNI,UMBRIA,LISTA CIVICA - ARIA NUOVA,MARCELLI DANIELE,2016,710
AMELIA,TERNI,UMBRIA,LISTA CIVICA - AMELIA 2016,DE LUTIO RAFFAELE,2016,191
PORTO RECANATI,MACERATA,MARCHE,CEN-DES(LS.CIVICHE) - INSIEME ALLA GENTE CENTRODESTRA,MOZZICAFREDDO ROBERTO,2016,1308
PORTO RECANATI,MACERATA,MARCHE,LISTA CIVICA - CITTÀ MIA,GIRI GIOVANNI,2016,1090
PORTO RECANATI,MACERATA,MARCHE,LISTA CIVICA - UNITI PER PORTO RECANATI,ZOPPI LOREDANA,2016,959
PORTO RECANATI,MACERATA,MARCHE,LISTA CIVICA - PORTO RECANATI A CUORE,ROVAZZANI ALESSANDRO,2016,908
PORTO RECANATI,MACERATA,MARCHE,MOVIMENTO 5 STELLE.IT,PIGINI SAURO,2016,792
PORTO RECANATI,MACERATA,MARCHE,FRATELLI D'ITALIA-AN-L.NORD,LEONARDI ELENA,2016,475
MUCCIA,MACERATA,MARCHE,LISTA CIVICA - LA TORRE,BARONI MARIO,2016,372
MUCCIA,MACERATA,MARCHE,LISTA CIVICA - TRE SPIGHE,BARBONI FABIO,2016,221
MORROVALLE,MACERATA,MARCHE,LISTA CIVICA - RINNOVIAMO MORROVALLE,MONTEMARANI STEFANO,2016,3195
MORROVALLE,MACERATA,MARCHE,LISTA CIVICA - UN NUOVO GERMOGLIO,ACQUAROLI FRANCESCO,2016,2045
ESANATOGLIA,MACERATA,MARCHE,LISTA CIVICA - LISTA PER ESANATOGLIA,BARTOCCI LUIGI NAZZARENO,2016,534
ESANATOGLIA,MACERATA,MARCHE,LISTA CIVICA - NUOVA ESA,MODESTI CLAUDIO,2016,408
ESANATOGLIA,MACERATA,MARCHE,LISTA CIVICA - ESANATOGLIA,DOLCE LUCA,2016,198
ESANATOGLIA,MACERATA,MARCHE,LISTA CIVICA - INSIEME PER ESANATOGLIA,TRONCHI MASSIMILIANO,2016,123
CASTELRAIMONDO,MACERATA,MARCHE,LISTA CIVICA - POLO PER CASTELRAIMONDO,MARINELLI RENZO,2016,1396
CASTELRAIMONDO,MACERATA,MARCHE,LISTA CIVICA - IDENTITÀ & FUTURO,DE LEONE RENATO,2016,644
CASTELRAIMONDO,MACERATA,MARCHE,LISTA CIVICA - CASTELRAIMONDO CHE SARÀ...,ANTONOZZI DANIELE,2016,527
BOLOGNOLA,MACERATA,MARCHE,LISTA CIVICA - NOI CON BOLOGNOLA,GENTILI CRISTINA,2016,55
VIGARANO MAINARDA,FERRARA,EMILIA-ROMAGNA,LISTA CIVICA - PROGRESSO E SOLIDARIETA',PARON BARBARA,2016,1672
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,PARTITO DEMOCRATICO,COTTI TOMMASO,2016,5261
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,SINISTRA - SINISTRA AMBIENTE PER PERSICETO,COTTI TOMMASO,2016,452
SOGLIANO AL RUBICONE,FORLI'-CESENA,EMILIA-ROMAGNA,LISTA CIVICA - CONTINUARE CON CORAGGIO,SABATTINI QUINTINO,2016,1005
TRAVERSETOLO,PARMA,EMILIA-ROMAGNA,CEN-DES(CONTR.UFF.) - F.IT-FRAT.D'IT-AN-L.NORD-CIVICA,DALL'ORTO SIMONE,2016,1606
TRAVERSETOLO,PARMA,EMILIA-ROMAGNA,LISTA CIVICA - INSIEME PER TRAVERSETOLO,GHIRARDINI GABRIELLA,2016,1306
TOVO SAN GIACOMO,SAVONA,LIGURIA,LISTA CIVICA - PER UN NUOVO PAESE,ODDO ALESSANDRO,2016,1012
VIGARANO MAINARDA,FERRARA,EMILIA-ROMAGNA,CEN-DES(CONTR.UFF.) - L.NORD-FORZA IT-CIVICA,BERGAMINI DAVIDE,2016,1420
VIGARANO MAINARDA,FERRARA,EMILIA-ROMAGNA,LISTA CIVICA - DI PIÙ PER VIGARANO,RAHO ANTONIO,2016,1325
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,LISTA CIVICA - CENTRO CIVICO,COTTI TOMMASO,2016,265
SOGLIANO AL RUBICONE,FORLI'-CESENA,EMILIA-ROMAGNA,LISTA CIVICA - PER SOGLIANO,BALDAZZI ENZO,2016,935
TRAVERSETOLO,PARMA,EMILIA-ROMAGNA,LISTA CIVICA - TRAVERSETOLO CIVICA,MONTRUCCOLI SILVIA,2016,907
TRAVERSETOLO,PARMA,EMILIA-ROMAGNA,LISTA CIVICA - TRAVERSETOLO DOMANI,PEDRETTI GIAN DOMENICO,2016,872
TOVO SAN GIACOMO,SAVONA,LIGURIA,LISTA CIVICA - TOVO UN PAESE DA VIVERE,FRACASSETTI EMANUELA IN AICARDI,2016,476
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,LISTA CIVICA - IMPEGNO COMUNE,PELLEGATTI LORENZO,2016,3477
ZOCCA,MODENA,EMILIA-ROMAGNA,LISTA CIVICA - ZOCCA CIVICA,TANARI GIANFRANCO,2016,1001
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,LISTA CIVICA - UNITI PER S. GIOVANNI PERSICETO,PELLEGATTI LORENZO,2016,575
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,FRATELLI D'ITALIA-AN-L.NORD,MAZZOLI GIANCARLO,2016,1741
ZOCCA,MODENA,EMILIA-ROMAGNA,LISTA CIVICA - INSIEME PER ZOCCA,PRECI ALDO,2016,833
ZOCCA,MODENA,EMILIA-ROMAGNA,CEN-DES(LS.CIVICHE) - CIVICI LEGA E CENTRODESTRA,BACCOLINI ALESSANDRO,2016,524
SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,LISTA CIVICA - CIVICA MAZZOLI,MAZZOLI GIANCARLO,2016,795
ZOCCA,MODENA,EMILIA-ROMAGNA,LISTA CIVICA - ANDARE OLTRE I POLI,TEMPRATI GIOVANNI DETTO PAOLO,2016,92
ZIGNAGO,LA SPEZIA,LIGURIA,LISTA CIVICA - CREDERE NEL FUTURO,SIVORI SIMONE,2016,218
ZIGNAGO,LA SPEZIA,LIGURIA,LISTA CIVICA - AMBIENTE LEGALITÀ TRASPARENZA,PISONI ANNALISA,2016,171
VILLA FARALDI,IMPERIA,LIGURIA,LISTA CIVICA - COSTRUIRE INSIEME,ELENA CORRADO,2016,215
VILLA FARALDI,IMPERIA,LIGURIA,LISTA CIVICA - VIVA VILLA,CECCHI CAROLINA,2016,17
VALBREVENNA,GENOVA,LIGURIA,LISTA CIVICA - VALBREVENNA VIVA,BRASSESCO MICHELE DETTO INO,2016,307
VALBREVENNA,GENOVA,LIGURIA,LISTA CIVICA - VALBREVENNA INSIEME,FRANCHINI FABIO,2016,94
ZERMEGHEDO,VICENZA,VENETO,LISTA CIVICA - SCEGLIAMO ZERMEGHEDO,ALBIERO LUCA,2016,373
ZERMEGHEDO,VICENZA,VENETO,LISTA CIVICA - VIVIAMO ZERMEGHEDO,ORLANDI RINO,2016,321
TREGNAGO,VERONA,VENETO,LEGA NORD-CIVICHE,SANTELLANI SIMONE,2016,1674
TREGNAGO,VERONA,VENETO,LISTA CIVICA - CIVICA GIALLOBLU,COLOMBARI CHRISTIAN,2016,1294
VIGONOVO,VENEZIA,VENETO,MOVIMENTO 5 STELLE.IT,DANIELETTO ANDREA,2016,1493
VIGONOVO,VENEZIA,VENETO,CEN-DES(CONTR.UFF.) - L.NORD-FRAT.D'IT-AN-CIVICA,ZARAMELLA LORENZO,2016,1182
VIGONOVO,VENEZIA,VENETO,LISTA CIVICA - VIGONOVO SOSTENIBILE 2021,FOGARIN FILIPPO,2016,1155
VIGONOVO,VENEZIA,VENETO,LISTA CIVICA - PROGETTO COMUNE,MORESSA ROSSANO,2016,1069
VIGONOVO,VENEZIA,VENETO,LISTA CIVICA - INSIEME PER VIGONOVO,CECCANGELI CESARE,2016,103
VOLPAGO DEL MONTELLO,TREVISO,VENETO,CEN-DES(CONTR.UFF.) - L.NORD-FORZA IT-CIVICHE,GUIZZO PAOLO,2016,2225
VOLPAGO DEL MONTELLO,TREVISO,VENETO,LISTA CIVICA - CIVICAPERVOLPAGO.IT,GROSSO SEBASTIAN,2016,1616
VOLPAGO DEL MONTELLO,TREVISO,VENETO,LISTA CIVICA - CIVICA VOLPAGO,MODINI LUCIO,2016,1501
ZUMAGLIA,BIELLA,PIEMONTE,LISTA CIVICA - PER UN COMUNE AMICO,DELVENTO ELVEZIA,2016,559
VOCCA,VERCELLI,PIEMONTE,LISTA CIVICA - PER VOCCA,GAGLIARDINI GIACOMO,2016,58
VOCCA,VERCELLI,PIEMONTE,LISTA CIVICA - LAVORARE UNITI PER VOCCA,ANTONINI ALFREDO,2016,35
VOLPIANO,TORINO,PIEMONTE,LISTA CIVICA - UNITI PER VOLPIANO,DE ZUANNE EMANUELE,2016,3082
VOLPIANO,TORINO,PIEMONTE,MOVIMENTO 5 STELLE.IT,FULGINITI LOREDANA,2016,1650
VOLPIANO,TORINO,PIEMONTE,LISTA CIVICA - QUESTA VOLPIANO,BARBAGALLO SALVATORE,2016,1584
VOLPIANO,TORINO,PIEMONTE,LISTA CIVICA - COSTRUIRE FUTURO,CAMOLETTO MONICA,2016,586
TROFARELLO,TORINO,PIEMONTE,LISTA CIVICA - PER TROFARELLO,VISCA GIAN FRANCO,2016,2081
TROFARELLO,TORINO,PIEMONTE,MOVIMENTO 5 STELLE.IT,FRISCIA ANNA,2016,1922
TROFARELLO,TORINO,PIEMONTE,LISTA CIVICA - PROPOSTA TROFARELLO,TISO EMILIA,2016,1553
TORINO,TORINO,PIEMONTE,PARTITO DEMOCRATICO,FASSINO PIERO FRANCO RODOLFO,2016,106818
TORINO,TORINO,PIEMONTE,MODERATI,FASSINO PIERO FRANCO RODOLFO,2016,21307
TORINO,TORINO,PIEMONTE,LISTA CIVICA - PER FASSINO,FASSINO PIERO FRANCO RODOLFO,2016,14898
TORINO,TORINO,PIEMONTE,SINISTRA - SINISTRA PER LA CITTÀ,FASSINO PIERO FRANCO RODOLFO,2016,7253
TORINO,TORINO,PIEMONTE,MOVIMENTO 5 STELLE.IT,APPENDINO CHIARA,2016,107680
TORINO,TORINO,PIEMONTE,LEGA NORD,MORANO ALBERTO,2016,20769
TORINO,TORINO,PIEMONTE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,MORANO ALBERTO,2016,5259
TORINO,TORINO,PIEMONTE,LISTA CIVICA - LAVORIAMO INSIEME,MORANO ALBERTO,2016,4983
TORINO,TORINO,PIEMONTE,FORZA ITALIA,NAPOLI OSVALDO,2016,16684
TORINO,TORINO,PIEMONTE,LISTA CIVICA - SALVIAMO L'OFTALMICO,NAPOLI OSVALDO,2016,2435
TORINO,TORINO,PIEMONTE,LISTA CIVICA - UN SOGNO PER TORINO,NAPOLI OSVALDO,2016,567
TORINO,TORINO,PIEMONTE,LISTA CIVICA - ROBERTO ROSSO SINDACO,ROSSO ROBERTO,2016,11339
TORINO,TORINO,PIEMONTE,UNIONE DI CENTRO-AREA POPOLARE,ROSSO ROBERTO,2016,5114
TORINO,TORINO,PIEMONTE,UNIONE PENSIONATI,ROSSO ROBERTO,2016,1568
TORINO,TORINO,PIEMONTE,FEDERAZIONE POPOLARE-ALTRI,ROSSO ROBERTO,2016,409
TORINO,TORINO,PIEMONTE,MIR - MODERATI IN RIVOLUZIONE,ROSSO ROBERTO,2016,321
TORINO,TORINO,PIEMONTE,SINISTRA - TORINO IN COMUNE LA SINISTRA,AIRAUDO GIORGIO,2016,10115
TORINO,TORINO,PIEMONTE,LISTA CIVICA - AMBIENTE TORINO,AIRAUDO GIORGIO,2016,2244
TORINO,TORINO,PIEMONTE,PENSIONATI E INVALIDI GIOVANI INSIEME,AIRAUDO GIORGIO,2016,1077
TORINO,TORINO,PIEMONTE,LEGA PADANA PIEMONT,NOCCETTI GIANLUCA,2016,2937
TORINO,TORINO,PIEMONTE,LISTA CIVICA - AMICI 4 ZAMPE,NOCCETTI GIANLUCA,2016,1321
TORINO,TORINO,PIEMONTE,LISTA CIVICA - FORZA TORO,NOCCETTI GIANLUCA,2016,484
TORINO,TORINO,PIEMONTE,LISTA CIVICA - DISOCCUPATI PRECARI ESODATI,NOCCETTI GIANLUCA,2016,363
TORINO,TORINO,PIEMONTE,LISTA CIVICA - AUTOMOBILISTA,NOCCETTI GIANLUCA,2016,98
TORINO,TORINO,PIEMONTE,PARTITO COMUNISTA,RIZZO MARCO,2016,3192
TORINO,TORINO,PIEMONTE,CASAPOUND ITALIA,RACCA MARCO,2016,1985
TORINO,TORINO,PIEMONTE,IL POPOLO DELLA FAMIGLIA,COLUCCI VITANTONIO DETTO VITO,2016,1996
TORINO,TORINO,PIEMONTE,ITALIA DEI VALORI,LEVI MARIO CORNELIO,2016,1327
TORINO,TORINO,PIEMONTE,LISTA CIVICA - BASTA!,BATTISTA ANNA,2016,927
TORINO,TORINO,PIEMONTE,LISTA CIVICA - LA PIAZZA,DEVOTI PIER CARLO LUIGI,2016,1089
TORINO,TORINO,PIEMONTE,FORZA NUOVA,USSEGLIO VIRETTA ROBERTO,2016,672
TORINO,TORINO,PIEMONTE,PARTITO COMUNISTA DEI LAVORATORI,ARIOTTO ALESSIO,2016,615
TORINO,TORINO,PIEMONTE,LISTA CIVICA - ABROGAZIONE!,VARALDO LORENZO,2016,546
TORINO,TORINO,PIEMONTE,LISTA CIVICA - SIAMO TORINO,DEL PERO GUGLIELMO,2016,413
SETTIMO ROTTARO,TORINO,PIEMONTE,LISTA CIVICA - UN FUTURO PER SETTIMO,OTTOGALLI MASSIMO,2016,188
SETTIMO ROTTARO,TORINO,PIEMONTE,LISTA CIVICA - COLORIAMO SETTIMO,BRUNERO SIMONE,2016,167
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - SAN MAURO DOMANI,BENEDETTO DAVIDE,2016,895
SAN MAURO TORINESE,TORINO,PIEMONTE,LEGA NORD,BENEDETTO DAVIDE,2016,675
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - SAN MAURO PER TUTTI,BENEDETTO DAVIDE,2016,518
SAN MAURO TORINESE,TORINO,PIEMONTE,MOVIMENTO 5 STELLE.IT,BONGIOVANNI MARCO,2016,1960
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - DUE PONTI PER SAN MAURO,ANTONETTO PAOLA,2016,857
SAN MAURO TORINESE,TORINO,PIEMONTE,FORZA ITALIA,ANTONETTO PAOLA,2016,416
SAN MAURO TORINESE,TORINO,PIEMONTE,UNIONE DI CENTRO,ANTONETTO PAOLA,2016,387
SAN MAURO TORINESE,TORINO,PIEMONTE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,ANTONETTO PAOLA,2016,150
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - LA NUOVA SAN MAURO,ANTONETTO PAOLA,2016,80
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - IMPEGNO PER SAN MAURO,DALLOLIO UGO GIUSEPPE ETTORE,2016,925
SAN MAURO TORINESE,TORINO,PIEMONTE,LISTA CIVICA - ALTERNATIVA DEMOCRATICA,DALLOLIO UGO GIUSEPPE ETTORE,2016,504
SAN MAURO TORINESE,TORINO,PIEMONTE,SINISTRA - SINISTRA PER SAN MAURO,DALLOLIO UGO GIUSEPPE ETTORE,2016,295
